user_id,week,actions
365.0,32,sent_weekly_digest
365.0,33,sent_weekly_digest
365.0,34,sent_weekly_digest
365.0,35,sent_weekly_digest
366.0,19,sent_weekly_digest
366.0,20,"email_open, email_clickthrough, sent_weekly_digest"
366.0,21,"email_open, sent_weekly_digest"
366.0,22,sent_weekly_digest
366.0,23,"email_open, sent_weekly_digest"
366.0,24,sent_weekly_digest
366.0,25,sent_weekly_digest
366.0,26,"email_open, email_clickthrough, sent_weekly_digest"
366.0,27,sent_weekly_digest
366.0,28,sent_weekly_digest
366.0,29,"email_open, sent_weekly_digest"
366.0,30,"email_open, email_clickthrough, sent_weekly_digest"
366.0,31,"email_open, email_clickthrough, sent_weekly_digest"
366.0,32,"email_open, sent_weekly_digest"
366.0,33,sent_weekly_digest
366.0,34,sent_weekly_digest
366.0,35,sent_weekly_digest
372.0,19,sent_weekly_digest
372.0,20,sent_weekly_digest
372.0,21,"email_open, sent_weekly_digest"
372.0,22,sent_weekly_digest
372.0,23,sent_weekly_digest
372.0,24,sent_weekly_digest
372.0,25,"email_open, email_clickthrough, sent_weekly_digest"
372.0,26,"email_open, email_clickthrough, sent_weekly_digest"
372.0,27,sent_weekly_digest
372.0,28,sent_weekly_digest
372.0,29,"email_open, email_clickthrough, sent_weekly_digest"
372.0,30,sent_weekly_digest
372.0,31,sent_weekly_digest
372.0,32,sent_weekly_digest
372.0,33,sent_weekly_digest
372.0,34,sent_weekly_digest
372.0,35,"email_open, sent_weekly_digest"
373.0,19,sent_weekly_digest
373.0,20,"email_open, email_clickthrough, sent_weekly_digest"
373.0,21,sent_weekly_digest
373.0,22,sent_weekly_digest
373.0,23,"email_open, email_clickthrough, sent_weekly_digest"
373.0,24,sent_weekly_digest
373.0,25,"email_open, email_clickthrough, sent_weekly_digest"
373.0,26,sent_weekly_digest
373.0,27,"email_open, sent_weekly_digest"
373.0,28,"email_open, email_clickthrough, sent_weekly_digest"
373.0,29,"email_open, email_clickthrough, sent_weekly_digest"
373.0,30,sent_weekly_digest
373.0,31,sent_weekly_digest
373.0,32,sent_weekly_digest
373.0,33,sent_weekly_digest
373.0,34,sent_weekly_digest
373.0,35,sent_weekly_digest
376.0,19,sent_weekly_digest
376.0,20,"email_open, sent_weekly_digest"
376.0,21,sent_weekly_digest
376.0,22,sent_weekly_digest
376.0,23,sent_weekly_digest
376.0,24,sent_weekly_digest
376.0,25,sent_weekly_digest
376.0,26,sent_weekly_digest
376.0,27,"email_open, email_clickthrough, sent_weekly_digest"
376.0,28,"email_open, email_clickthrough, sent_weekly_digest"
376.0,29,sent_weekly_digest
376.0,30,sent_weekly_digest
376.0,31,sent_weekly_digest
376.0,32,sent_weekly_digest
376.0,33,sent_weekly_digest
376.0,34,sent_weekly_digest
376.0,35,sent_weekly_digest
378.0,19,sent_weekly_digest
378.0,20,sent_weekly_digest
378.0,21,"email_open, sent_weekly_digest"
378.0,22,sent_weekly_digest
378.0,23,sent_weekly_digest
378.0,24,"email_open, sent_weekly_digest"
378.0,25,sent_weekly_digest
378.0,26,sent_weekly_digest
378.0,27,sent_weekly_digest
378.0,28,sent_weekly_digest
378.0,29,sent_weekly_digest
378.0,30,"email_open, sent_weekly_digest"
378.0,31,sent_weekly_digest
378.0,32,sent_weekly_digest
378.0,33,sent_weekly_digest
378.0,34,"email_open, sent_weekly_digest"
378.0,35,"email_open, sent_weekly_digest"
381.0,19,"email_open, email_clickthrough, sent_weekly_digest"
381.0,20,"email_open, email_clickthrough, sent_weekly_digest"
381.0,21,sent_weekly_digest
381.0,22,sent_weekly_digest
381.0,23,sent_weekly_digest
381.0,24,sent_weekly_digest
381.0,25,"email_open, email_clickthrough, sent_weekly_digest"
381.0,26,sent_weekly_digest
381.0,27,sent_weekly_digest
381.0,28,"email_open, email_clickthrough, sent_weekly_digest"
381.0,29,sent_weekly_digest
381.0,30,sent_weekly_digest
381.0,31,"email_open, sent_weekly_digest"
381.0,32,sent_weekly_digest
381.0,33,sent_weekly_digest
381.0,34,sent_weekly_digest
381.0,35,"email_open, sent_weekly_digest"
383.0,19,sent_weekly_digest
383.0,20,sent_weekly_digest
383.0,21,sent_weekly_digest
383.0,22,"email_open, sent_weekly_digest"
383.0,23,sent_weekly_digest
383.0,24,sent_weekly_digest
383.0,25,"email_open, sent_weekly_digest"
383.0,26,sent_weekly_digest
383.0,27,sent_weekly_digest
383.0,28,sent_weekly_digest
383.0,29,"email_open, email_clickthrough, sent_weekly_digest"
383.0,30,sent_weekly_digest
383.0,31,"email_open, sent_weekly_digest"
383.0,32,sent_weekly_digest
383.0,33,sent_weekly_digest
383.0,34,sent_weekly_digest
383.0,35,"email_open, sent_weekly_digest"
388.0,19,sent_weekly_digest
388.0,20,"email_open, email_clickthrough, sent_weekly_digest"
388.0,21,sent_weekly_digest
388.0,22,sent_weekly_digest
388.0,23,"email_open, email_clickthrough, sent_weekly_digest"
388.0,24,"email_open, email_clickthrough, sent_weekly_digest"
388.0,25,sent_weekly_digest
388.0,26,sent_weekly_digest
388.0,27,sent_weekly_digest
388.0,28,sent_weekly_digest
388.0,29,sent_weekly_digest
388.0,30,sent_weekly_digest
388.0,31,sent_weekly_digest
388.0,32,"email_open, email_clickthrough, sent_weekly_digest"
388.0,33,sent_weekly_digest
388.0,34,sent_weekly_digest
388.0,35,"email_open, sent_weekly_digest"
390.0,19,sent_weekly_digest
390.0,20,"email_open, sent_weekly_digest"
390.0,21,sent_weekly_digest
390.0,22,"email_open, email_clickthrough, sent_weekly_digest"
390.0,23,sent_weekly_digest
390.0,24,sent_weekly_digest
390.0,25,"email_open, sent_weekly_digest"
390.0,26,sent_weekly_digest
390.0,27,sent_weekly_digest
390.0,28,"email_open, sent_weekly_digest"
390.0,29,"email_open, sent_weekly_digest"
390.0,30,sent_weekly_digest
390.0,31,sent_weekly_digest
390.0,32,sent_weekly_digest
390.0,33,sent_weekly_digest
390.0,34,sent_weekly_digest
390.0,35,sent_weekly_digest
402.0,18,sent_weekly_digest
402.0,19,"email_open, email_clickthrough, sent_weekly_digest"
402.0,20,"email_open, sent_weekly_digest"
402.0,21,sent_weekly_digest
402.0,22,"email_open, email_clickthrough, sent_weekly_digest"
402.0,23,sent_weekly_digest
402.0,24,sent_weekly_digest
402.0,25,"email_open, sent_weekly_digest"
402.0,26,sent_weekly_digest
402.0,27,sent_weekly_digest
402.0,28,sent_weekly_digest
402.0,29,sent_weekly_digest
402.0,30,sent_weekly_digest
402.0,31,sent_weekly_digest
402.0,32,sent_weekly_digest
402.0,33,sent_weekly_digest
402.0,34,sent_weekly_digest
402.0,35,"email_open, sent_weekly_digest"
403.0,18,sent_weekly_digest
403.0,19,"email_open, sent_weekly_digest"
403.0,20,"email_open, sent_weekly_digest"
403.0,21,sent_weekly_digest
403.0,22,sent_weekly_digest
403.0,23,sent_weekly_digest
403.0,24,"email_open, sent_weekly_digest"
403.0,25,sent_weekly_digest
403.0,26,sent_weekly_digest
403.0,27,sent_weekly_digest
403.0,28,"email_open, email_clickthrough, sent_weekly_digest"
403.0,29,"email_open, sent_weekly_digest"
403.0,30,sent_weekly_digest
403.0,31,sent_weekly_digest
403.0,32,sent_weekly_digest
403.0,33,sent_weekly_digest
403.0,34,"email_open, sent_weekly_digest"
403.0,35,"email_open, sent_weekly_digest"
404.0,18,"email_open, email_clickthrough, sent_weekly_digest"
404.0,19,sent_weekly_digest
404.0,20,sent_weekly_digest
404.0,21,sent_weekly_digest
404.0,22,sent_weekly_digest
404.0,23,sent_weekly_digest
404.0,24,sent_weekly_digest
404.0,25,"email_open, sent_weekly_digest"
404.0,26,"email_open, email_clickthrough, sent_weekly_digest"
404.0,27,sent_weekly_digest
404.0,28,sent_weekly_digest
404.0,29,sent_weekly_digest
404.0,30,sent_weekly_digest
404.0,31,sent_weekly_digest
404.0,32,sent_weekly_digest
404.0,33,sent_weekly_digest
404.0,34,sent_weekly_digest
404.0,35,"email_open, sent_weekly_digest"
406.0,18,sent_weekly_digest
406.0,19,sent_weekly_digest
406.0,20,sent_weekly_digest
406.0,21,sent_weekly_digest
406.0,22,"email_open, sent_weekly_digest"
406.0,23,sent_weekly_digest
406.0,24,sent_weekly_digest
406.0,25,sent_weekly_digest
406.0,26,sent_weekly_digest
406.0,27,sent_weekly_digest
406.0,28,sent_weekly_digest
406.0,29,sent_weekly_digest
406.0,30,sent_weekly_digest
406.0,31,sent_weekly_digest
406.0,32,sent_weekly_digest
406.0,33,sent_weekly_digest
406.0,34,sent_weekly_digest
406.0,35,"email_open, email_clickthrough, sent_weekly_digest"
428.0,18,sent_weekly_digest
428.0,19,sent_weekly_digest
428.0,20,sent_weekly_digest
428.0,21,sent_weekly_digest
428.0,22,sent_weekly_digest
428.0,23,sent_weekly_digest
428.0,24,"email_open, email_clickthrough, sent_weekly_digest"
428.0,25,"email_open, sent_weekly_digest"
428.0,26,sent_weekly_digest
428.0,27,sent_weekly_digest
428.0,28,sent_weekly_digest
428.0,29,sent_weekly_digest
428.0,30,"email_open, email_clickthrough, sent_weekly_digest"
428.0,31,sent_weekly_digest
428.0,32,sent_weekly_digest
428.0,33,sent_weekly_digest
428.0,34,"email_open, email_clickthrough, sent_weekly_digest"
428.0,35,sent_weekly_digest
429.0,18,sent_weekly_digest
429.0,19,sent_weekly_digest
429.0,20,"email_open, email_clickthrough, sent_weekly_digest"
429.0,21,sent_weekly_digest
429.0,22,sent_weekly_digest
429.0,23,"email_open, email_clickthrough, sent_weekly_digest"
429.0,24,"email_open, sent_weekly_digest"
429.0,25,sent_weekly_digest
429.0,26,"email_open, email_clickthrough, sent_weekly_digest"
429.0,27,sent_weekly_digest
429.0,28,"email_open, email_clickthrough, sent_weekly_digest"
429.0,29,sent_weekly_digest
429.0,30,"email_open, sent_weekly_digest"
429.0,31,"email_open, email_clickthrough, sent_weekly_digest"
429.0,32,"email_open, sent_weekly_digest"
429.0,33,sent_weekly_digest
429.0,34,sent_weekly_digest
429.0,35,sent_weekly_digest
430.0,18,sent_weekly_digest
430.0,19,"email_open, sent_weekly_digest"
430.0,20,"email_open, email_clickthrough, sent_weekly_digest"
430.0,21,sent_weekly_digest
430.0,22,"email_open, email_clickthrough, sent_weekly_digest"
430.0,23,"email_open, email_clickthrough, sent_weekly_digest"
430.0,24,sent_weekly_digest
430.0,25,"email_open, sent_weekly_digest"
430.0,26,"email_open, sent_weekly_digest"
430.0,27,sent_weekly_digest
430.0,28,sent_weekly_digest
430.0,29,"email_open, sent_weekly_digest"
430.0,30,sent_weekly_digest
430.0,31,sent_weekly_digest
430.0,32,sent_weekly_digest
430.0,33,sent_weekly_digest
430.0,34,"email_open, email_clickthrough, sent_weekly_digest"
430.0,35,sent_weekly_digest
434.0,19,sent_weekly_digest
434.0,20,sent_weekly_digest
434.0,21,"email_open, sent_weekly_digest"
434.0,22,"email_open, sent_weekly_digest"
434.0,23,sent_weekly_digest
434.0,24,"email_open, sent_weekly_digest"
434.0,25,sent_weekly_digest
434.0,26,sent_weekly_digest
434.0,27,sent_weekly_digest
434.0,28,sent_weekly_digest
434.0,29,"email_open, sent_weekly_digest"
434.0,30,sent_weekly_digest
434.0,31,"email_open, sent_weekly_digest"
434.0,32,sent_weekly_digest
434.0,33,"email_open, sent_weekly_digest"
434.0,34,sent_weekly_digest
434.0,35,"email_open, email_clickthrough, sent_weekly_digest"
437.0,19,"email_open, email_clickthrough, sent_weekly_digest"
437.0,20,"email_open, sent_weekly_digest"
437.0,21,"email_open, sent_weekly_digest"
437.0,22,sent_weekly_digest
437.0,23,sent_weekly_digest
437.0,24,sent_weekly_digest
437.0,25,sent_weekly_digest
437.0,26,"email_open, email_clickthrough, sent_weekly_digest"
437.0,27,sent_weekly_digest
437.0,28,"email_open, email_clickthrough, sent_weekly_digest"
437.0,29,sent_weekly_digest
437.0,30,sent_weekly_digest
437.0,31,sent_weekly_digest
437.0,32,sent_weekly_digest
437.0,33,sent_weekly_digest
437.0,34,"email_open, sent_weekly_digest"
437.0,35,sent_weekly_digest
441.0,19,sent_weekly_digest
441.0,20,sent_weekly_digest
441.0,21,"email_open, email_clickthrough, sent_weekly_digest"
441.0,22,sent_weekly_digest
441.0,23,sent_weekly_digest
441.0,24,"email_open, sent_weekly_digest"
441.0,25,sent_weekly_digest
441.0,26,"email_open, sent_weekly_digest"
441.0,27,"email_open, sent_weekly_digest"
441.0,28,sent_weekly_digest
441.0,29,sent_weekly_digest
441.0,30,sent_weekly_digest
441.0,31,sent_weekly_digest
441.0,32,sent_weekly_digest
441.0,33,sent_weekly_digest
441.0,34,sent_weekly_digest
441.0,35,"email_open, sent_weekly_digest"
451.0,19,sent_weekly_digest
451.0,20,sent_weekly_digest
451.0,21,"email_open, sent_weekly_digest"
451.0,22,sent_weekly_digest
451.0,23,sent_weekly_digest
451.0,24,sent_weekly_digest
451.0,25,"email_open, sent_weekly_digest"
451.0,26,"email_open, email_clickthrough, sent_weekly_digest"
451.0,27,sent_weekly_digest
451.0,28,"email_open, sent_weekly_digest"
451.0,29,sent_weekly_digest
451.0,30,sent_weekly_digest
451.0,31,sent_weekly_digest
451.0,32,"email_open, sent_weekly_digest"
451.0,33,sent_weekly_digest
451.0,34,sent_weekly_digest
451.0,35,sent_weekly_digest
457.0,19,"email_open, sent_weekly_digest"
457.0,20,"email_open, email_clickthrough, sent_weekly_digest"
457.0,21,sent_weekly_digest
457.0,22,"email_open, sent_weekly_digest"
457.0,23,sent_weekly_digest
457.0,24,"email_open, sent_weekly_digest"
457.0,25,sent_weekly_digest
457.0,26,sent_weekly_digest
457.0,27,sent_weekly_digest
457.0,28,sent_weekly_digest
457.0,29,"email_open, email_clickthrough, sent_weekly_digest"
457.0,30,sent_weekly_digest
457.0,31,sent_weekly_digest
457.0,32,sent_weekly_digest
457.0,33,sent_weekly_digest
457.0,34,sent_weekly_digest
457.0,35,sent_weekly_digest
460.0,19,sent_weekly_digest
460.0,20,sent_weekly_digest
460.0,21,sent_weekly_digest
460.0,22,"email_open, sent_weekly_digest"
460.0,23,"email_open, email_clickthrough, sent_weekly_digest"
460.0,24,sent_weekly_digest
460.0,25,"email_open, sent_weekly_digest"
460.0,26,sent_weekly_digest
460.0,27,sent_weekly_digest
460.0,28,sent_weekly_digest
460.0,29,sent_weekly_digest
460.0,30,"email_open, sent_weekly_digest"
460.0,31,sent_weekly_digest
460.0,32,"email_open, sent_weekly_digest"
460.0,33,"email_open, sent_weekly_digest"
460.0,34,sent_weekly_digest
460.0,35,"email_open, sent_weekly_digest"
461.0,19,sent_weekly_digest
461.0,20,sent_weekly_digest
461.0,21,sent_weekly_digest
461.0,22,sent_weekly_digest
461.0,23,sent_weekly_digest
461.0,24,sent_weekly_digest
461.0,25,sent_weekly_digest
461.0,26,sent_weekly_digest
461.0,27,sent_weekly_digest
461.0,28,sent_weekly_digest
461.0,29,sent_weekly_digest
461.0,30,sent_weekly_digest
461.0,31,"email_open, email_clickthrough, sent_weekly_digest"
461.0,32,sent_weekly_digest
461.0,33,"email_open, sent_weekly_digest"
461.0,34,"email_open, sent_weekly_digest"
461.0,35,"email_open, email_clickthrough, sent_weekly_digest"
462.0,19,"email_open, email_clickthrough, sent_weekly_digest"
462.0,20,sent_weekly_digest
462.0,21,"email_open, sent_weekly_digest"
462.0,22,sent_weekly_digest
462.0,23,sent_weekly_digest
462.0,24,sent_weekly_digest
462.0,25,sent_weekly_digest
462.0,26,sent_weekly_digest
462.0,27,sent_weekly_digest
462.0,28,sent_weekly_digest
462.0,29,"email_open, email_clickthrough, sent_weekly_digest"
462.0,30,"email_open, sent_weekly_digest"
462.0,31,"email_open, sent_weekly_digest"
462.0,32,sent_weekly_digest
462.0,33,sent_weekly_digest
462.0,34,"email_open, sent_weekly_digest"
462.0,35,"email_open, sent_weekly_digest"
466.0,19,sent_weekly_digest
466.0,20,sent_weekly_digest
466.0,21,sent_weekly_digest
466.0,22,"email_open, email_clickthrough, sent_weekly_digest"
466.0,23,"email_open, sent_weekly_digest"
466.0,24,sent_weekly_digest
466.0,25,sent_weekly_digest
466.0,26,sent_weekly_digest
466.0,27,sent_weekly_digest
466.0,28,sent_weekly_digest
466.0,29,"email_open, email_clickthrough, sent_weekly_digest"
466.0,30,sent_weekly_digest
466.0,31,sent_weekly_digest
466.0,32,sent_weekly_digest
466.0,33,sent_weekly_digest
466.0,34,sent_weekly_digest
466.0,35,sent_weekly_digest
471.0,19,sent_weekly_digest
471.0,20,sent_weekly_digest
471.0,21,sent_weekly_digest
471.0,22,sent_weekly_digest
471.0,23,"email_open, sent_weekly_digest"
471.0,24,"email_open, sent_weekly_digest"
471.0,25,"email_open, email_clickthrough, sent_weekly_digest"
471.0,26,sent_weekly_digest
471.0,27,"email_open, sent_weekly_digest"
471.0,28,sent_weekly_digest
471.0,29,sent_weekly_digest
471.0,30,sent_weekly_digest
471.0,31,sent_weekly_digest
471.0,32,"email_open, sent_weekly_digest"
471.0,33,sent_weekly_digest
471.0,34,"email_open, sent_weekly_digest"
471.0,35,"email_open, sent_weekly_digest"
479.0,19,sent_weekly_digest
479.0,20,sent_weekly_digest
479.0,21,sent_weekly_digest
479.0,22,"email_open, sent_weekly_digest"
479.0,23,sent_weekly_digest
479.0,24,sent_weekly_digest
479.0,25,sent_weekly_digest
479.0,26,sent_weekly_digest
479.0,27,sent_weekly_digest
479.0,28,sent_weekly_digest
479.0,29,"email_open, email_clickthrough, sent_weekly_digest"
479.0,30,sent_weekly_digest
479.0,31,sent_weekly_digest
479.0,32,"email_open, sent_weekly_digest"
479.0,33,"email_open, sent_weekly_digest"
479.0,34,"email_open, sent_weekly_digest"
479.0,35,sent_weekly_digest
487.0,18,sent_weekly_digest
487.0,19,sent_weekly_digest
487.0,20,"email_open, sent_weekly_digest"
487.0,21,sent_weekly_digest
487.0,22,"email_open, sent_weekly_digest"
487.0,23,sent_weekly_digest
487.0,24,"email_open, sent_weekly_digest"
487.0,25,sent_weekly_digest
487.0,26,sent_weekly_digest
487.0,27,sent_weekly_digest
487.0,28,sent_weekly_digest
487.0,29,sent_weekly_digest
487.0,30,"email_open, sent_weekly_digest"
487.0,31,sent_weekly_digest
487.0,32,"email_open, sent_weekly_digest"
487.0,33,sent_weekly_digest
487.0,34,sent_weekly_digest
487.0,35,sent_weekly_digest
489.0,18,sent_weekly_digest
489.0,19,sent_weekly_digest
489.0,20,sent_weekly_digest
489.0,21,sent_weekly_digest
489.0,22,sent_weekly_digest
489.0,23,"email_open, sent_weekly_digest"
489.0,24,"email_open, sent_weekly_digest"
489.0,25,"email_open, sent_weekly_digest"
489.0,26,"email_open, email_clickthrough, sent_weekly_digest"
489.0,27,sent_weekly_digest
489.0,28,"email_open, sent_weekly_digest"
489.0,29,sent_weekly_digest
489.0,30,sent_weekly_digest
489.0,31,sent_weekly_digest
489.0,32,sent_weekly_digest
489.0,33,sent_weekly_digest
489.0,34,"email_open, sent_weekly_digest"
489.0,35,sent_weekly_digest
491.0,18,sent_weekly_digest
491.0,19,sent_weekly_digest
491.0,20,sent_weekly_digest
491.0,21,sent_weekly_digest
491.0,22,sent_weekly_digest
491.0,23,sent_weekly_digest
491.0,24,"email_open, email_clickthrough, sent_weekly_digest"
491.0,25,"email_open, sent_weekly_digest"
491.0,26,sent_weekly_digest
491.0,27,"email_open, sent_weekly_digest"
491.0,28,sent_weekly_digest
491.0,29,"email_open, sent_weekly_digest"
491.0,30,"email_open, sent_weekly_digest"
491.0,31,sent_weekly_digest
491.0,32,"email_open, sent_weekly_digest"
491.0,33,sent_weekly_digest
491.0,34,"email_open, sent_weekly_digest"
491.0,35,sent_weekly_digest
492.0,18,"email_open, email_clickthrough, sent_weekly_digest"
492.0,19,sent_weekly_digest
492.0,20,sent_weekly_digest
492.0,21,"email_open, sent_weekly_digest"
492.0,22,sent_weekly_digest
492.0,23,sent_weekly_digest
492.0,24,"email_open, email_clickthrough, sent_weekly_digest"
492.0,25,sent_weekly_digest
492.0,26,sent_weekly_digest
492.0,27,sent_weekly_digest
492.0,28,"email_open, email_clickthrough, sent_weekly_digest"
492.0,29,sent_weekly_digest
492.0,30,sent_weekly_digest
492.0,31,"email_open, sent_weekly_digest"
492.0,32,sent_weekly_digest
492.0,33,sent_weekly_digest
492.0,34,sent_weekly_digest
492.0,35,"email_open, email_clickthrough, sent_weekly_digest"
493.0,18,sent_weekly_digest
493.0,19,sent_weekly_digest
493.0,20,sent_weekly_digest
493.0,21,sent_weekly_digest
493.0,22,sent_weekly_digest
493.0,23,sent_weekly_digest
493.0,24,sent_weekly_digest
493.0,25,sent_weekly_digest
493.0,26,"email_open, email_clickthrough, sent_weekly_digest"
493.0,27,sent_weekly_digest
493.0,28,sent_weekly_digest
493.0,29,"email_open, email_clickthrough, sent_weekly_digest"
493.0,30,"email_open, sent_weekly_digest"
493.0,31,"email_open, email_clickthrough, sent_weekly_digest"
493.0,32,sent_weekly_digest
493.0,33,"email_open, sent_weekly_digest"
493.0,34,sent_weekly_digest
493.0,35,sent_weekly_digest
494.0,18,sent_weekly_digest
494.0,19,"email_open, sent_weekly_digest"
494.0,20,sent_weekly_digest
494.0,21,sent_weekly_digest
494.0,22,sent_weekly_digest
494.0,23,sent_weekly_digest
494.0,24,sent_weekly_digest
494.0,25,sent_weekly_digest
494.0,26,sent_weekly_digest
494.0,27,sent_weekly_digest
494.0,28,"email_open, sent_weekly_digest"
494.0,29,sent_weekly_digest
494.0,30,sent_weekly_digest
494.0,31,sent_weekly_digest
494.0,32,sent_weekly_digest
494.0,33,"email_open, sent_weekly_digest"
494.0,34,sent_weekly_digest
494.0,35,"email_open, sent_weekly_digest"
498.0,18,"email_open, sent_weekly_digest"
498.0,19,sent_weekly_digest
498.0,20,sent_weekly_digest
498.0,21,sent_weekly_digest
498.0,22,"email_open, sent_weekly_digest"
498.0,23,sent_weekly_digest
498.0,24,sent_weekly_digest
498.0,25,sent_weekly_digest
498.0,26,sent_weekly_digest
498.0,27,"email_open, sent_weekly_digest"
498.0,28,"email_open, sent_weekly_digest"
498.0,29,sent_weekly_digest
498.0,30,sent_weekly_digest
498.0,31,"email_open, email_clickthrough, sent_weekly_digest"
498.0,32,sent_weekly_digest
498.0,33,sent_weekly_digest
498.0,34,sent_weekly_digest
498.0,35,"email_open, sent_weekly_digest"
501.0,18,sent_weekly_digest
501.0,19,"email_open, email_clickthrough, sent_weekly_digest"
501.0,20,sent_weekly_digest
501.0,21,"email_open, email_clickthrough, sent_weekly_digest"
501.0,22,sent_weekly_digest
501.0,23,"email_open, email_clickthrough, sent_weekly_digest"
501.0,24,sent_weekly_digest
501.0,25,sent_weekly_digest
501.0,26,sent_weekly_digest
501.0,27,sent_weekly_digest
501.0,28,sent_weekly_digest
501.0,29,sent_weekly_digest
501.0,30,"email_open, sent_weekly_digest"
501.0,31,sent_weekly_digest
501.0,32,sent_weekly_digest
501.0,33,sent_weekly_digest
501.0,34,"email_open, sent_weekly_digest"
501.0,35,sent_weekly_digest
503.0,18,sent_weekly_digest
503.0,19,sent_weekly_digest
503.0,20,"email_open, sent_weekly_digest"
503.0,21,"email_open, email_clickthrough, sent_weekly_digest"
503.0,22,sent_weekly_digest
503.0,23,"email_open, sent_weekly_digest"
503.0,24,sent_weekly_digest
503.0,25,sent_weekly_digest
503.0,26,sent_weekly_digest
503.0,27,sent_weekly_digest
503.0,28,sent_weekly_digest
503.0,29,sent_weekly_digest
503.0,30,sent_weekly_digest
503.0,31,sent_weekly_digest
503.0,32,"email_open, sent_weekly_digest"
503.0,33,"email_open, sent_weekly_digest"
503.0,34,sent_weekly_digest
503.0,35,"email_open, email_clickthrough, sent_weekly_digest"
521.0,19,"email_open, email_clickthrough, sent_weekly_digest"
521.0,20,sent_weekly_digest
521.0,21,"email_open, sent_weekly_digest"
521.0,22,sent_weekly_digest
521.0,23,"email_open, sent_weekly_digest"
521.0,24,sent_weekly_digest
521.0,25,"email_open, email_clickthrough, sent_weekly_digest"
521.0,26,"email_open, email_clickthrough, sent_weekly_digest"
521.0,27,sent_weekly_digest
521.0,28,sent_weekly_digest
521.0,29,sent_weekly_digest
521.0,30,"email_open, sent_weekly_digest"
521.0,31,sent_weekly_digest
521.0,32,"email_open, sent_weekly_digest"
521.0,33,sent_weekly_digest
521.0,34,"email_open, sent_weekly_digest"
521.0,35,sent_weekly_digest
523.0,19,"email_open, sent_weekly_digest"
523.0,20,"email_open, email_clickthrough, sent_weekly_digest"
523.0,21,sent_weekly_digest
523.0,22,"email_open, sent_weekly_digest"
523.0,23,sent_weekly_digest
523.0,24,sent_weekly_digest
523.0,25,"email_open, email_clickthrough, sent_weekly_digest"
523.0,26,sent_weekly_digest
523.0,27,sent_weekly_digest
523.0,28,sent_weekly_digest
523.0,29,sent_weekly_digest
523.0,30,sent_weekly_digest
523.0,31,sent_weekly_digest
523.0,32,sent_weekly_digest
523.0,33,sent_weekly_digest
523.0,34,sent_weekly_digest
523.0,35,sent_weekly_digest
527.0,19,sent_weekly_digest
527.0,20,sent_weekly_digest
527.0,21,sent_weekly_digest
527.0,22,sent_weekly_digest
527.0,23,sent_weekly_digest
527.0,24,"email_open, sent_weekly_digest"
527.0,25,"email_open, sent_weekly_digest"
527.0,26,sent_weekly_digest
527.0,27,"email_open, email_clickthrough, sent_weekly_digest"
527.0,28,sent_weekly_digest
527.0,29,"email_open, email_clickthrough, sent_weekly_digest"
527.0,30,sent_weekly_digest
527.0,31,sent_weekly_digest
527.0,32,sent_weekly_digest
527.0,33,sent_weekly_digest
527.0,34,"email_open, sent_weekly_digest"
527.0,35,sent_weekly_digest
529.0,19,"email_open, email_clickthrough, sent_weekly_digest"
529.0,20,sent_weekly_digest
529.0,21,"email_open, email_clickthrough, sent_weekly_digest"
529.0,22,sent_weekly_digest
529.0,23,sent_weekly_digest
529.0,24,"email_open, sent_weekly_digest"
529.0,25,"email_open, sent_weekly_digest"
529.0,26,sent_weekly_digest
529.0,27,"email_open, sent_weekly_digest"
529.0,28,"email_open, email_clickthrough, sent_weekly_digest"
529.0,29,sent_weekly_digest
529.0,30,sent_weekly_digest
529.0,31,sent_weekly_digest
529.0,32,"email_open, sent_weekly_digest"
529.0,33,sent_weekly_digest
529.0,34,sent_weekly_digest
529.0,35,sent_weekly_digest
535.0,19,sent_weekly_digest
535.0,20,sent_weekly_digest
535.0,21,"email_open, email_clickthrough, sent_weekly_digest"
535.0,22,sent_weekly_digest
535.0,23,sent_weekly_digest
535.0,24,sent_weekly_digest
535.0,25,sent_weekly_digest
535.0,26,sent_weekly_digest
535.0,27,sent_weekly_digest
535.0,28,"email_open, email_clickthrough, sent_weekly_digest"
535.0,29,sent_weekly_digest
535.0,30,"email_open, sent_weekly_digest"
535.0,31,"email_open, sent_weekly_digest"
535.0,32,"email_open, sent_weekly_digest"
535.0,33,"email_open, sent_weekly_digest"
535.0,34,sent_weekly_digest
535.0,35,sent_weekly_digest
546.0,19,"email_open, email_clickthrough, sent_weekly_digest"
546.0,20,sent_weekly_digest
546.0,21,sent_weekly_digest
546.0,22,sent_weekly_digest
546.0,23,"email_open, sent_weekly_digest"
546.0,24,sent_weekly_digest
546.0,25,sent_weekly_digest
546.0,26,sent_weekly_digest
546.0,27,sent_weekly_digest
546.0,28,"email_open, sent_weekly_digest"
546.0,29,sent_weekly_digest
546.0,30,sent_weekly_digest
546.0,31,sent_weekly_digest
546.0,32,sent_weekly_digest
546.0,33,sent_weekly_digest
546.0,34,sent_weekly_digest
546.0,35,sent_weekly_digest
551.0,19,sent_weekly_digest
551.0,20,sent_weekly_digest
551.0,21,sent_weekly_digest
551.0,22,sent_weekly_digest
551.0,23,sent_weekly_digest
551.0,24,sent_weekly_digest
551.0,25,"email_open, sent_weekly_digest"
551.0,26,sent_weekly_digest
551.0,27,sent_weekly_digest
551.0,28,sent_weekly_digest
